"('bladder', 'cancer', 'risk')",27
"('risk', 'bladder', 'cancer')",23
"('average', 'number', 'cigarettes')",17
"('invasive', 'bladder', 'cancer')",15
"('quartile', 'quartile', 'quartile')",12
"('bladder', 'cancer', 'among')",10
"('fruits', 'vegetables', 'bladder')",9
"('vegetables', 'bladder', 'cancer')",9
"('based', 'wald', 'statistic')",8
"('consumption', 'fruits', 'vegetables')",8
"('cancer', 'among', 'women')",7
"('cigarettes', 'squared', 'average')",7
"('fruits', 'vegetables', 'total')",7
"('lower', 'risk', 'bladder')",7
"('number', 'cigarettes', 'squared')",7
"('smoking', 'status', 'average')",7
"('squared', 'average', 'number')",7
"('status', 'average', 'number')",7
"('vegetables', 'total', 'fruits')",7
"('vegetables', 'total', 'vegetables')",7
"('age', 'cohort', 'entry')",6
"('bladder', 'cancer', 'according')",6
"('cohort', 'entry', 'ethnicity')",6
"('dietary', 'pattern', 'characterized')",6
"('fruit', 'vegetable', 'intakes')",6
"('pattern', 'characterized', 'high')",6
"('pattern', 'quartile', 'quartile')",6
"('adjusted', 'age', 'cohort')",5
"('associated', 'bladder', 'cancer')",5
"('cis', 'invasive', 'bladder')",5
"('concentrated', 'fruits', 'vegetables')",5
"('entry', 'ethnicity', 'total')",5
"('ethnicity', 'total', 'energy')",5
"('family', 'history', 'bladder')",5
"('history', 'bladder', 'cancer')",5
"('hrs', 'cis', 'invasive')",5
"('medians', 'within', 'appropriate')",5
"('number', 'years', 'since')",5
"('number', 'years', 'smoked')",5
"('terms', 'dietary', 'variables')",5
"('total', 'energy', 'intake')",5
"('years', 'since', 'quitting')",5
"('assigned', 'medians', 'within')",4
"('bladder', 'cancer', 'employment')",4
"('cancer', 'employment', 'industry')",4
"('cigarettes', 'number', 'years')",4
"('fruit', 'vegetable', 'intake')",4
"('fruits', 'citrus', 'fruits')",4
"('https', 'table', 'hrs')",4
"('intake', 'fruits', 'vegetables')",4
"('kcal', 'fruits', 'vegetables')",4
"('men', 'women', 'cases')",4
"('models', 'based', 'wald')",4
"('number', 'cigarettes', 'number')",4
"('risk', 'models', 'based')",4
"('statistic', 'terms', 'dietary')",4
"('statistic', 'trend', 'variable')",4
"('table', 'hrs', 'cis')",4
"('total', 'fruits', 'vegetables')",4
"('trend', 'variable', 'assigned')",4
"('variable', 'assigned', 'medians')",4
"('wald', 'statistic', 'terms')",4
"('wald', 'statistic', 'trend')",4
"('within', 'appropriate', 'quartiles')",4
"('women', 'cases', 'cases')",4
"('associations', 'fruits', 'vegetables')",3
"('bladder', 'cancer', 'cases')",3
"('cancer', 'among', 'men')",3
"('cancer', 'causes', 'control')",3
"('cancer', 'epidemiol', 'biomarkers')",3
"('cancer', 'risk', 'models')",3
"('cases', 'cases', 'dietary')",3
"('characterized', 'high', 'consumption')",3
"('citrus', 'fruits', 'fruits')",3
"('cruciferous', 'vegetables', 'total')",3
"('dark', 'green', 'vegetables')",3
"('dependent', 'number', 'years')",3
"('employment', 'industry', 'smoking')",3
"('energy', 'intake', 'log')",3
"('ethnicity', 'smoking', 'status')",3
"('factor', 'score', 'vegetables')",3
"('foods', 'kcal', 'fruits')",3
"('fruit', 'juice', 'citrus')",3
"('fruit', 'milk', 'pattern')",3
"('fruit', 'vegetable', 'consumption')",3
"('fruits', 'vegetables', 'nutrients')",3
"('greater', 'consumption', 'fruits')",3
"('green', 'vegetables', 'dark')",3
"('green', 'vegetables', 'vegetables')",3
"('incidence', 'bladder', 'cancer')",3
"('industry', 'smoking', 'status')",3
"('intake', 'log', 'transformed')",3
"('interactions', 'ethnicity', 'smoking')",3
"('inversely', 'associated', 'bladder')",3
"('japanese', 'americans', 'latinos')",3
"('juice', 'citrus', 'fruits')",3
"('light', 'green', 'vegetables')",3
"('lr', 'pike', 'mc')",3
"('milk', 'pattern', 'quartile')",3
"('quartile', 'foods', 'kcal')",3
"('quartile', 'fruit', 'milk')",3
"('quartile', 'quartile', 'foods')",3
"('quartile', 'quartile', 'fruit')",3
"('quitting', 'time', 'dependent')",3
"('risk', 'invasive', 'bladder')",3
"('score', 'vegetables', 'pattern')",3
"('since', 'quitting', 'time')",3
"('smoked', 'time', 'dependent')",3
"('smoking', 'status', 'ethnicity')",3
"('time', 'dependent', 'number')",3
"('total', 'fruits', 'citrus')",3
"('total', 'vegetables', 'light')",3
"('vegetables', 'cruciferous', 'vegetables')",3
"('vegetables', 'dark', 'green')",3
"('vegetables', 'light', 'green')",3
"('vegetables', 'pattern', 'quartile')",3
"('vegetables', 'vegetables', 'cruciferous')",3
"('vitamins', 'carotenoids', 'folate')",3
"('wilkens', 'lr', 'pike')",3
"('women', 'higher', 'intakes')",3
"('years', 'smoked', 'time')",3
"('according', 'fruit', 'vegetable')",2
"('across', 'smoking', 'status')",2
"('additionally', 'adjusted', 'family')",2
"('adjusted', 'family', 'history')",2
"('adjustment', 'smoking', 'variables')",2
"('although', 'number', 'cases')",2
"('americans', 'latinos', 'whites')",2
"('among', 'current', 'smokers')",2
"('among', 'men', 'women')",2
"('among', 'women', 'although')",2
"('among', 'women', 'higher')",2
"('analyses', 'among', 'men')",2
"('analyses', 'included', 'situ')",2
"('associated', 'risk', 'bladder')",2
"('bladder', 'cancer', 'entire')",2
"('bladder', 'cancer', 'prospective')",2
"('bladder', 'cancer', 'scand')",2
"('calculate', 'hrs', 'cis')",2
"('cancer', 'according', 'fruit')",2
"('cancer', 'according', 'quartiles')",2
"('cancer', 'entire', 'cohort')",2
"('cancer', 'risk', 'cancer')",2
"('cancer', 'risk', 'https')",2
"('cancer', 'risk', 'table')",2
"('cancer', 'scand', 'urol')",2
"('carotenoids', 'concentrated', 'fruits')",2
"('case', 'status', 'include')",2
"('cases', 'adjusted', 'age')",2
"('cases', 'cases', 'adjusted')",2
"('cases', 'cases', 'cases')",2
"('cases', 'dietary', 'patterns')",2
"('characterized', 'high', 'loadings')",2
"('cigarette', 'smoking', 'using')",2
"('cigarettes', 'based', 'wald')",2
"('cigarettes', 'smoked', 'per')",2
"('citrus', 'fruits', 'inversely')",2
"('cohort', 'cancer', 'epidemiol')",2
"('cohort', 'hawaii', 'los')",2
"('consumption', 'bladder', 'cancer')",2
"('continued', 'https', 'fruits')",2
"('cox', 'proportional', 'hazards')",2
"('current', 'former', 'smokers')",2
"('data', 'shown', 'also')",2
"('dependent', 'interactions', 'ethnicity')",2
"('development', 'bladder', 'cancer')",2
"('diagnosed', 'mean', 'period')",2
"('dietary', 'patterns', 'factor')",2
"('dietary', 'variables', 'sex')",2
"('earle', 'nagamine', 'fs')",2
"('either', 'men', 'women')",2
"('employed', 'rubber', 'tire')",2
"('fruits', 'adjusted', 'age')",2
"('fruits', 'fruit', 'juice')",2
"('fruits', 'fruits', 'men')",2
"('fruits', 'inversely', 'associated')",2
"('fruits', 'men', 'women')",2
"('fruits', 'vegetables', 'among')",2
"('fruits', 'vegetables', 'associated')",2
"('fruits', 'vegetables', 'carotenoids')",2
"('fruits', 'vegetables', 'development')",2
"('fruits', 'vegetables', 'may')",2
"('hawaii', 'cancer', 'center')",2
"('hawaii', 'los', 'angeles')",2
"('henderson', 'kolonel', 'ln')",2
"('high', 'consumption', 'vegetables')",2
"('higher', 'intake', 'fruits')",2
"('highest', 'lowest', 'quartile')",2
"('hrs', 'bladder', 'cancer')",2
"('https', 'fruits', 'vegetables')",2
"('incident', 'bladder', 'cancer')",2
"('included', 'situ', 'cases')",2
"('intake', 'men', 'women')",2
