"('risk', 'gastric', 'cancer')",51
"('salt', 'salted', 'food')",12
"('salted', 'food', 'intake')",10
"('diet', 'risk', 'gastric')",9
"('sasazuki', 'diet', 'risk')",8
"('tsugane', 'sasazuki', 'diet')",8
"('cancer', 'causes', 'control')",6
"('gastric', 'cancer', 'among')",6
"('gastric', 'cancer', 'cases')",6
"('green', 'tea', 'consumption')",6
"('helicobacter', 'pylori', 'infection')",6
"('associated', 'risk', 'gastric')",5
"('cohort', 'studies', 'reported')",5
"('salted', '\xef\xac\x81', 'sh')",5
"('statistically', 'signi\xef\xac\x81', 'cant')",5
"('among', 'men', 'women')",4
"('cancer', 'epidemiol', 'biomarkers')",4
"('consumption', 'gastric', 'cancer')",4
"('factors', 'gastric', 'cancer')",4
"('incidence', 'gastric', 'cancer')",4
"('intake', 'gastric', 'cancer')",4
"('international', 'agency', 'cancer')",4
"('investigation', 'cancer', 'nutrition')",4
"('among', 'japanese', 'immigrants')",3
"('associated', 'increased', 'risk')",3
"('cancer', 'among', 'japanese')",3
"('cancer', 'cases', 'among')",3
"('cases', 'among', 'men')",3
"('city', 'sao', 'paulo')",3
"('consumption', 'green', 'tea')",3
"('cup', 'per', 'day')",3
"('cups', 'green', 'tea')",3
"('decreased', 'risk', 'gastric')",3
"('decreases', 'risk', 'gastric')",3
"('dietary', 'factors', 'gastric')",3
"('dietary', 'modi\xef\xac\x81', 'cation')",3
"('ed', 'gastric', 'cancer')",3
"('gastric', 'cancer', 'mortality')",3
"('gastric', 'cancer', 'prevention')",3
"('gastric', 'cancer', 'prospective')",3
"('gastric', 'cancer', 'review')",3
"('gastric', 'cancer', 'risk')",3
"('green', 'tea', 'possibly')",3
"('health', 'labor', 'welfare')",3
"('highly', 'salted', 'food')",3
"('identi\xef\xac\x81', 'ed', 'gastric')",3
"('increased', 'risk', 'gastric')",3
"('labor', 'welfare', 'japan')",3
"('less', 'cup', 'per')",3
"('men', 'aged', 'years')",3
"('men', 'women', 'identi\xef\xac\x81')",3
"('ministry', 'health', 'labor')",3
"('per', 'day', 'respectively')",3
"('prospective', 'investigation', 'cancer')",3
"('recent', 'studies', 'also')",3
"('salt', 'per', 'se')",3
"('sao', 'paulo', 'brazil')",3
"('signi\xef\xac\x81', 'cantly', 'associated')",3
"('stomach', 'cancer', 'mortality')",3
"('studies', 'control', 'studies')",3
"('tea', 'green', 'tea')",3
