"('risk', 'breast', 'cancer')",28
"('na', 'na', 'na')",11
"('consumption', 'risk', 'breast')",10
"('yes', 'yes', 'yes')",10
"('alcohol', 'consumption', 'risk')",9
"('relative', 'risk', 'breast')",6
"('consumption', 'breast', 'cancer')",5
"('breast', 'cancer', 'risk')",4
"('first', 'footnote', 'table')",4
"('addition', 'quadratic', 'term')",3
"('alcohol', 'consumption', 'breast')",3
"('alcohol', 'consumption', 'relation')",3
"('breast', 'cancer', 'alcohol')",3
"('breast', 'cancer', 'lancet')",3
"('consumption', 'relation', 'risk')",3
"('log', 'relative', 'risk')",3
"('med', 'chalmers', 'tc')",3
"('methods', 'data', 'analysis')",3
"('model', 'specified', 'first')",3
"('relation', 'risk', 'breast')",3
"('specified', 'first', 'footnote')",3
"('abstainers', 'confidence', 'intervals')",2
"('alcohol', 'consumed', 'per')",2
"('alcohol', 'dose', 'grams')",2
"('alcohol', 'sumption', 'among')",2
"('alcohol', 'tion', 'risk')",2
"('alcoholic', 'beverage', 'consumption')",2
"('amount', 'hol', 'consumed')",2
"('analysis', 'clinical', 'trials')",2
"('ann', 'intern', 'med')",2
"('applied', 'cases', 'controls')",2
"('breast', 'cancer', 'ever')",2
"('breast', 'cancer', 'relative')",2
"('calculated', 'using', 'parameters')",2
"('cancer', 'alcohol', 'consumption')",2
"('cancer', 'relative', 'abstainers')",2
"('cancer', 'risk', 'factors')",2
"('classic', 'breast', 'cancer')",2
"('clinical', 'trials', 'scientific')",2
"('confidence', 'interval', 'data')",2
"('confidence', 'intervals', 'amount')",2
"('confidence', 'intervals', 'generally')",2
"('consumed', 'daily', 'values')",2
"('covariates', 'original', 'authors')",2
"('creased', 'risk', 'breast')",2
"('criteria', 'applied', 'cases')",2
"('daily', 'values', 'calculated')",2
"('data', 'model', 'specified')",2
"('diet', 'breast', 'cancer')",2
"('dose', 'grams', 'per')",2
"('effect', 'alcohol', 'consumption')",2
"('estimates', 'effect', 'alcohol')",2
"('factors', 'addition', 'age')",2
"('fig', 'breast', 'cancer')",2
"('fitted', 'data', 'model')",2
"('friedman', 'gd', 'siegelaub')",2
"('gd', 'siegelaub', 'ab')",2
"('grams', 'per', 'day')",2
"('harvard', 'school', 'public')",2
"('hol', 'consumed', 'daily')",2
"('hs', 'analysis', 'clinical')",2
"('intervals', 'amount', 'hol')",2
"('intervals', 'generally', 'include')",2
"('klatsky', 'friedman', 'gd')",2
"('la', 'vecchia', 'decarli')",2
"('linear', 'modelt', 'alcohol')",2
"('model', 'fitted', 'data')",2
"('model', 'log', 'relative')",2
"('moderate', 'alcohol', 'consumption')",2
"('number', 'points', 'awarded')",2
"('papers', 'included', 'studies')",2
"('possible', 'data', 'analysis')",2
"('quality', 'score', 'well')",2
"('reflect', 'quality', 'score')",2
"('relation', 'alcohol', 'consumption')",2
"('relative', 'abstainers', 'confidence')",2
"('repeated', 'excluding', 'studies')",2
"('risk', 'factors', 'addition')",2
"('sacks', 'hs', 'analysis')",2
"('school', 'public', 'health')",2
"('score', 'well', 'inverse')",2
"('siegelaub', 'ab', 'cohol')",2
"('stat', 'med', 'chalmers')",2
"('strongly', 'supportive', 'alcohol')",2
"('studies', 'alcohol', 'consumption')",2
"('studies', 'included', 'analysis')",2
