"('creamy', 'salad', 'dressings')",29
"('mayonnaise', 'creamy', 'salad')",28
"('stomach', 'cancer', 'risk')",20
"('intake', 'bha', 'bht')",17
"('bha', 'bht', 'intake')",16
"('bha', 'bht', 'content')",13
"('van', 'den', 'brandt')",13
"('bha', 'bht', 'stomach')",11
"('bht', 'stomach', 'cancer')",11
"('cases', 'subcohort', 'members')",9
"('food', 'chemical', 'toxicology')",9
"('consumption', 'mayonnaise', 'creamy')",8
"('salad', 'dressings', 'bha')",7
"('bht', 'content', 'foods')",6
"('dressings', 'bha', 'bht')",6
"('information', 'bha', 'bht')",6
"('levels', 'bha', 'bht')",6
"('stomach', 'cancer', 'cases')",5
"('cancer', 'risk', 'observed')",4
"('cases', 'diagnosed', '\xef\xac\x81rst')",4
"('compendium', 'food', 'diet')",4
"('cooking', 'fats', 'oils')",4
"('data', 'bha', 'bht')",4
"('diagnosed', '\xef\xac\x81rst', 'second')",4
"('dietary', 'intake', 'bha')",4
"('food', 'additives', 'food')",4
"('food', 'diet', 'products')",4
"('increasing', 'bha', 'bht')",4
"('bha', 'bht', 'among')",3
"('bha', 'bht', 'foods')",3
"('bha', 'intake', 'bht')",3
"('bht', 'intake', 'stomach')",3
"('botterweck', 'van', 'den')",3
"('butylated', 'hydroxyanisole', 'bha')",3
"('butylated', 'hydroxyanisole', 'butylated')",3
"('butylated', 'hydroxytoluene', 'bht')",3
"('cancer', 'cases', 'subcohort')",3
"('cohort', 'diet', 'cancer')",3
"('complete', 'data', 'bha')",3
"('consumption', 'potential', 'foods')",3
"('database', 'food', 'additives')",3
"('den', 'brandt', 'goldbohm')",3
"('dressings', 'dried', 'soups')",3
"('fruit', 'vegetable', 'consumption')",3
"('hydroxyanisole', 'butylated', 'hydroxytoluene')",3
"('intake', 'stomach', 'cancer')",3
"('international', 'agency', 'cancer')",3
"('level', 'education', 'stomach')",3
"('maximum', 'permitted', 'levels')",3
"('mean', 'intake', 'bha')",3
"('rrs', 'stomach', 'cancer')",3
"('salad', 'dressings', 'dried')",3
"('stomach', 'cancer', 'diagnosed')",3
"('sumption', 'mayonnaise', 'creamy')",3
"('users', 'mayonnaise', 'creamy')",3
"('\xef\xac\x81rst', 'second', 'cases')",3
"('age', 'sex', 'level')",2
"('age', 'sex', 'smoking')",2
"('aged', 'yr', 'baseline')",2
"('agency', 'cancer', 'lyon')",2
"('aj', 'zeist', 'netherlands')",2
"('alba', 'dutch', 'compendium')",2
"('among', 'subcohort', 'members')",2
"('amount', 'bha', 'bht')",2
"('bha', 'bht', 'data')",2
"('bha', 'bht', 'known')",2
"('bha', 'bht', 'present')",2
"('bha', 'butylated', 'hydroxytoluene')",2
"('bht', 'among', 'subcohort')",2
"('bht', 'bha', 'intake')",2
"('bht', 'content', 'obtained')",2
"('bht', 'intake', 'bha')",2
"('bht', 'intake', 'cases')",2
"('box', 'aj', 'zeist')",2
"('butylated', 'hydroxytoluene', 'stomach')",2
"('cancer', 'risk', 'found')",2
"('carcinogenic', 'risk', 'humans')",2
"('chemical', 'toxicology', 'verhagen')",2
"('compendium', 'foods', 'diet')",2
"('components', 'ins', 'ultraviolet')",2
"('contained', 'bha', 'bht')",2
"('containing', 'bha', 'bht')",2
"('content', 'obtained', 'chemical')",2
"('daily', 'dietary', 'intake')",2
"('dietary', 'intake', 'butylated')",2
"('disorders', 'stomach', 'cancer')",2
"('distribution', 'bha', 'bht')",2
"('dressings', 'mayonnaise', 'creamy')",2
"('dutch', 'compendium', 'foods')",2
"('dutch', 'database', 'food')",2
"('education', 'stomach', 'disorders')",2
"('epidemiology', 'van', 'den')",2
"('exclusion', 'cases', 'diagnosed')",2
