"('coronary', 'heart', 'disease')",73
"('change', 'alcohol', 'intake')",43
"('drinks', 'per', 'week')",31
"('breast', 'cancer', 'coronary')",27
"('cancer', 'coronary', 'heart')",27
"('risk', 'breast', 'cancer')",26
"('risk', 'coronary', 'heart')",21
"('stable', 'alcohol', 'intake')",18
"('body', 'mass', 'index')",17
"('alcohol', 'intake', 'examination')",16
"('increased', 'alcohol', 'intake')",16
"('five', 'change', 'alcohol')",15
"('women', 'increased', 'alcohol')",14
"('alcohol', 'intake', 'five')",13
"('intake', 'five', 'period')",13
"('alcohol', 'intake', 'examinations')",12
"('intake', 'drinks', 'per')",12
"('among', 'postmenopausal', 'women')",11
"('mediterranean', 'diet', 'score')",11
"('education', 'body', 'mass')",10
"('higher', 'risk', 'breast')",10
"('hormone', 'replacement', 'therapy')",10
"('lower', 'risk', 'coronary')",10
"('women', 'stable', 'alcohol')",10
"('age', 'education', 'body')",9
"('seven', 'drinks', 'per')",9
"('alcohol', 'intake', 'risk')",8
"('breast', 'cancer', 'lower')",7
"('cancer', 'lower', 'risk')",7
"('disease', 'cause', 'mortality')",7
"('heart', 'disease', 'cause')",7
"('hypertension', 'elevated', 'cholesterol')",7
"('intake', 'risk', 'breast')",7
"('adjusted', 'age', 'education')",6
"('changes', 'alcohol', 'intake')",6
"('diet', 'score', 'smoking')",6
"('elevated', 'cholesterol', 'diabetes')",6
"('heart', 'disease', 'women')",6
"('index', 'mediterranean', 'diet')",6
"('mass', 'index', 'mediterranean')",6
"('mass', 'index', 'smoking')",6
"('activity', 'hypertension', 'elevated')",5
"('alcohol', 'intake', 'drinks')",5
"('alcohol', 'intake', 'results')",5
"('analyses', 'breast', 'cancer')",5
"('breast', 'cancer', 'risk')",5
"('changes', 'body', 'mass')",5
"('decreased', 'alcohol', 'intake')",5
"('diet', 'cancer', 'health')",5
"('disease', 'among', 'postmenopausal')",5
"('food', 'frequency', 'questionnaire')",5
"('heart', 'disease', 'among')",5
"('heart', 'disease', 'mortality')",5
"('physical', 'activity', 'hypertension')",5
"('postmenopausal', 'women', 'five')",5
"('ratios', 'breast', 'cancer')",5
"('ratios', 'confidence', 'intervals')",5
"('score', 'smoking', 'physical')",5
"('smoking', 'physical', 'activity')",5
"('women', 'decreased', 'alcohol')",5
"('adjusted', 'changes', 'body')",4
"('alcohol', 'intake', 'seven')",4
"('alcohol', 'intake', 'women')",4
"('analyses', 'cause', 'mortality')",4
"('analyses', 'excluded', 'women')",4
"('analysis', 'hazard', 'ratio')",4
"('births', 'hormone', 'replacement')",4
"('blue', 'solid', 'curve')",4
"('changed', 'alcohol', 'intake')",4
"('danish', 'hospital', 'discharge')",4
"('danish', 'register', 'causes')",4
"('disease', 'women', 'stable')",4
"('effect', 'change', 'alcohol')",4
"('estimates', 'adjusted', 'age')",4
"('fewer', 'seven', 'drinks')",4
"('hazard', 'ratios', 'breast')",4
"('high', 'intake', 'drinks')",4
"('higher', 'mortality', 'risk')",4
"('intake', 'examination', 'change')",4
"('intake', 'seven', 'drinks')",4
"('modelled', 'cubic', 'splines')",4
"('mortality', 'risk', 'women')",4
"('per', 'week', 'examinations')",4
"('risk', 'women', 'stable')",4
"('sensitivity', 'analyses', 'excluded')",4
"('women', 'changed', 'alcohol')",4
"('women', 'five', 'change')",4
"('account', 'competing', 'risks')",3
"('adjusting', 'alcohol', 'intake')",3
"('alcohol', 'intake', 'baseline')",3
"('alcohol', 'intake', 'excluded')",3
"('alcohol', 'intake', 'high')",3
"('alcohol', 'intake', 'measured')",3
"('alcohol', 'intake', 'outside')",3
"('alcohol', 'risk', 'coronary')",3
"('among', 'women', 'decreased')",3
"('associated', 'risk', 'breast')",3
"('benign', 'breast', 'tumour')",3
"('breast', 'cancer', 'among')",3
"('breast', 'cancer', 'women')",3
"('breast', 'tumour', 'surgery')",3
"('cancer', 'among', 'postmenopausal')",3
"('cases', 'breast', 'cancer')",3
"('cause', 'mortality', 'among')",3
"('changes', 'alcohol', 'consumption')",3
"('combinations', 'alcohol', 'intake')",3
"('compared', 'stable', 'alcohol')",3
"('compared', 'women', 'stable')",3
"('coronary', 'heart', 'ease')",3
"('decreased', 'risk', 'coronary')",3
"('diet', 'score', 'parity')",3
"('disease', 'analyses', 'cause')",3
"('disease', 'systematic', 'review')",3
"('distribution', 'change', 'alcohol')",3
"('estimates', 'data', 'shown')",3
"('excluded', 'women', 'history')",3
"('excluded', 'women', 'type')",3
"('factors', 'breast', 'cancer')",3
"('five', 'period', 'higher')",3
"('five', 'period', 'significantly')",3
"('hazard', 'ratios', 'confidence')",3
"('heart', 'disease', 'analyses')",3
"('heart', 'disease', 'compared')",3
"('heart', 'disease', 'systematic')",3
"('history', 'benign', 'breast')",3
"('hypertension', 'vated', 'cholesterol')",3
"('index', 'smoking', 'habits')",3
"('index', 'smoking', 'mediterranean')",3
"('intake', 'alcohol', 'intake')",3
"('intake', 'examination', 'stable')",3
"('intake', 'high', 'intake')",3
"('ischaemic', 'heart', 'disease')",3
"('men', 'women', 'aged')",3
"('moderate', 'alcohol', 'consumption')",3
"('mortality', 'men', 'women')",3
"('nary', 'heart', 'disease')",3
"('omitted', 'first', 'years')",3
"('parity', 'number', 'births')",3
"('per', 'week', 'higher')",3
"('per', 'week', 'women')",3
"('period', 'higher', 'risk')",3
"('period', 'significantly', 'associated')",3
"('postmenopausal', 'women', 'alcohol')",3
"('postmenopausal', 'women', 'increased')",3
"('ratios', 'coronary', 'heart')",3
"('reduced', 'alcohol', 'intake')",3
"('register', 'causes', 'death')",3
"('results', 'among', 'women')",3
"('risk', 'cardiovascular', 'disease')",3
"('showed', 'women', 'increased')",3
"('shows', 'hazard', 'ratios')",3
"('significantly', 'associated', 'risk')",3
"('significantly', 'higher', 'risk')",3
"('smoking', 'habits', 'hypertension')",3
"('smoking', 'mediterranean', 'diet')",3
"('stable', 'high', 'intake')",3
"('vated', 'cholesterol', 'diabetes')",3
"('week', 'higher', 'mortality')",3
"('without', 'adjusting', 'alcohol')",3
"('women', 'alcohol', 'intake')",3
"('women', 'history', 'benign')",3
"('women', 'reduced', 'alcohol')",3
"('women', 'stable', 'high')",3
"('women', 'type', 'cardiovascular')",3
"('years', 'hazard', 'ratio')",3
"('addiction', 'emberson', 'jr')",2
"('additional', 'sensitivity', 'analyses')",2
"('alcohol', 'alcohol', 'intake')",2
"('alcohol', 'associated', 'breast')",2
"('alcohol', 'category', 'analysis')",2
"('alcohol', 'clin', 'exp')",2
"('alcohol', 'consumption', 'breast')",2
"('alcohol', 'consumption', 'risk')",2
"('alcohol', 'intake', 'also')",2
"('alcohol', 'intake', 'associated')",2
"('alcohol', 'intake', 'blue')",2
"('alcohol', 'intake', 'breast')",2
"('alcohol', 'intake', 'change')",2
"('alcohol', 'intake', 'defined')",2
"('alcohol', 'intake', 'fewer')",2
"('alcohol', 'intake', 'instance')",2
"('alcohol', 'intake', 'might')",2
"('alcohol', 'intake', 'modelled')",2
"('alcohol', 'intake', 'shown')",2
"('alcohol', 'intake', 'stable')",2
"('among', 'women', 'reduced')",2
"('analyses', 'coronary', 'heart')",2
"('analyses', 'omitted', 'first')",2
"('analyses', 'presented', 'figure')",2
"('analysis', 'estimates', 'adjusted')",2
"('analysis', 'group', 'stable')",2
"('analysis', 'without', 'adjusting')",2
"('arch', 'intern', 'med')",2
"('associated', 'increased', 'risk')",2
"('associations', 'alcohol', 'intake')",2
"('ated', 'higher', 'risk')",2
"('baseline', 'risk', 'breast')",2
"('bj', 'mukamal', 'kj')",2
"('black', 'dashed', 'lines')",2
"('bmj', 'bmj', 'table')",2
