"('distal', 'gastric', 'cancer')",26
"('soy', 'food', 'intake')",22
"('risk', 'gastric', 'cancer')",18
"('gastric', 'cancer', 'risk')",15
"('nonfermented', 'soy', 'food')",14
"('risk', 'distal', 'gastric')",9
"('gastric', 'cancer', 'cases')",7
"('men', 'women', 'men')",7
"('women', 'men', 'women')",7
"('quartile', 'quartile', 'quartile')",6
"('cancer', 'postmenopausal', 'women')",5
"('dry', 'bean', 'intake')",5
"('fermented', 'soy', 'foods')",5
"('food', 'gastric', 'cancer')",5
"('gastric', 'cancer', 'found')",5
"('gastric', 'cancer', 'postmenopausal')",5
"('soy', 'food', 'gastric')",5
"('cancer', 'epidemiol', 'biomarkers')",4
"('consumption', 'gastric', 'cancer')",4
"('energy', 'sodium', 'red')",4
"('fruit', 'excluding', 'watermelon')",4
"('gao', 'yt', 'zheng')",4
"('gastric', 'cancer', 'however')",4
"('nonfermented', 'soy', 'foods')",4
"('red', 'meat', 'fruit')",4
"('resulting', 'signi\xef\xac\x81cant', 'trend')",4
"('sodium', 'red', 'meat')",4
"('strati\xef\xac\x81ed', 'menopausal', 'status')",4
"('total', 'energy', 'sodium')",4
"('among', 'men', 'women')",3
"('associated', 'risk', 'distal')",3
"('born', 'urban', 'shanghai')",3
"('cancer', 'case', 'individuals')",3
"('cases', 'swhs', 'smhs')",3
"('cox', 'proportional', 'hazards')",3
"('daily', 'nonfermented', 'soy')",3
"('decreased', 'risk', 'gastric')",3
"('dry', 'bean', 'consumption')",3
"('excluding', 'watermelon', 'vegetables')",3
"('family', 'gastric', 'cancer')",3
"('fermented', 'soy', 'food')",3
"('food', 'intake', 'risk')",3
"('gastric', 'cancer', 'case')",3
"('gastric', 'cancer', 'history')",3
"('gastric', 'cancer', 'https')",3
"('gastric', 'cancer', 'men')",3
"('health', 'swhs', 'shanghai')",3
"('high', 'incidence', 'gastric')",3
"('history', 'family', 'gastric')",3
"('incidence', 'gastric', 'cancer')",3
"('intake', 'gastric', 'cancer')",3
"('intake', 'risk', 'gastric')",3
"('inversely', 'associated', 'risk')",3
