"('aug', 'utc', 'subject')",8
"('content', 'thu', 'aug')",8
"('thu', 'aug', 'utc')",8
"('utc', 'subject', 'https')",8
"('epidemiology', 'may', 'number')",6
"('intake', 'prostate', 'cancer')",6
"('may', 'number', 'content')",6
"('number', 'content', 'thu')",6
"('adjusted', 'age', 'ethnicity')",4
"('age', 'ethnicity', 'income')",4
"('animal', 'fat', 'intake')",4
"('fat', 'intake', 'prostate')",4
"('hawaii', 'tumor', 'registry')",4
"('pork', 'poultry', 'processed')",4
"('proportional', 'hazards', 'regression')",4
"('prostate', 'cancer', 'risk')",4
"('raw', 'vegetables', 'fresh')",4
"('vegetables', 'fresh', 'fruits')",4
"('beef', 'animal', 'products')",3
"('beef', 'pork', 'poultry')",3
"('cancer', 'kolonel', 'ln')",3
"('ethnicity', 'income', 'proportional')",3
"('https', 'animal', 'fat')",3
"('includes', 'beef', 'pork')",3
"('income', 'proportional', 'hazards')",3
"('meats', 'milk', 'eggs')",3
"('milk', 'beef', 'animal')",3
"('poultry', 'processed', 'meats')",3
"('processed', 'meats', 'milk')",3
"('relative', 'prostate', 'cancer')",3
"('risk', 'prostate', 'cancer')",3
"('subject', 'https', 'animal')",3
"('table', 'relative', 'prostate')",3
"('act', 'shortening', 'latency')",2
"('animal', 'fat', 'consumption')",2
"('beef', 'processed', 'meats')",2
"('body', 'mass', 'index')",2
"('cancer', 'hsing', 'aw')",2
"('cancer', 'le', 'marchand')",2
"('cancer', 'prospective', 'hawaii')",2
"('cancer', 'severson', 'rk')",2
"('cases', 'invasive', 'prostate')",2
"('cases', 'noncases', 'cases')",2
"('cases', 'noncases', 'trend')",2
"('cohort', 'hawaii', 'tumor')",2
"('cohort', 'studies', 'reported')",2
"('consumption', 'prostate', 'cancer')",2
"('diagnosed', 'age', 'years')",2
"('diet', 'calories', 'fat')",2
"('dietary', 'fat', 'especially')",2
"('eggs', 'epidemiology', 'may')",2
"('eggs', 'pork', 'poultry')",2
"('epidemiology', 'end', 'results')",2
"('fat', 'consumption', 'prostate')",2
"('fatal', 'prostate', 'cancer')",2
"('fish', 'raw', 'vegetables')",2
"('food', 'food', 'group')",2
"('found', 'prostate', 'cancer')",2
"('fresh', 'fruits', 'well')",2
"('hankin', 'jh', 'lee')",2
"('hawaii', 'state', 'department')",2
"('hazards', 'regression', 'cases')",2
"('hsing', 'aw', 'mclaughlin')",2
"('https', 'le', 'marchand')",2
"('including', 'cohort', 'studies')",2
"('increased', 'risk', 'prostate')",2
"('intake', 'dietary', 'fat')",2
"('kolonel', 'ln', 'hankin')",2
"('lippincott', 'williams', 'wilkins')",2
"('ln', 'hankin', 'jh')",2
"('may', 'act', 'shortening')",2
"('men', 'followed', 'years')",2
"('milk', 'eggs', 'epidemiology')",2
"('noncases', 'cases', 'noncases')",2
"('noncases', 'trend', 'cases')",2
"('obesity', 'prostate', 'cancer')",2
"('pork', 'poultry', 'beef')",2
"('poultry', 'beef', 'processed')",2
"('probability', 'chance', 'match')",2
"('prostate', 'cancer', 'associated')",2
"('prostate', 'cancer', 'mortality')",2
"('prostate', 'cancer', 'prospective')",2
"('prostate', 'cancer', 'rates')",2
"('prostate', 'cancer', 'results')",2
"('regression', 'cases', 'noncases')",2
"('relation', 'prostate', 'cancer')",2
"('relative', 'risks', 'confidence')",2
"('results', 'cohort', 'studies')",2
"('risks', 'confidence', 'intervals')",2
"('selected', 'baseline', 'variables')",2
"('shortening', 'latency', 'period')",2
"('similar', 'associations', 'found')",2
"('smoking', 'alcohol', 'drinking')",2
"('state', 'department', 'health')",2
"('states', 'cancer', 'kolonel')",2
"('studies', 'including', 'cohort')",2
"('studies', 'prostate', 'cancer')",2
"('studies', 'reported', 'date')",2
"('subject', 'https', 'le')",2
"('trend', 'cases', 'noncases')",2
"('united', 'states', 'cancer')",2
"('within', 'years', 'entry')",2
"('accept', 'ance', 'match')",1
"('acceptance', 'terms', 'conditions')",1
"('accepted', 'september', 'since')",1
"('accomplished', 'using', 'probabilistic')",1
"('accounted', 'muscle', 'mass')",1
"('accurate', 'previous', 'present')",1
"('across', 'linkage', 'items')",1
"('actively', 'traced', 'random')",1
"('ad', 'ventists', 'based')",1
"('add', 'survey', 'questionnaire')",1
"('addition', 'also', 'excluded')",1
"('addition', 'interviews', 'excluded')",1
"('additional', 'evidence', 'role')",1
"('address', 'correspondence', 'loic')",1
"('adiposity', 'lean', 'body')",1
"('adjust', 'energy', 'intake')",1
"('adjust', 'ment', 'age')",1
"('adjustment', 'covariates', 'men')",1
"('admin', 'istered', 'participants')",1
"('adolescent', 'adult', 'years')",1
"('adult', 'dietary', 'intake')",1
"('adult', 'years', 'subsequent')",1
"('advanced', 'cancers', 'supporting')",1
"('advanced', 'tumors', 'since')",1
"('adventist', 'men', 'cancer')",1
"('adventists', 'california', 'prostate')",1
"('adventists', 'cancer', 'staszewski')",1
"('adventists', 'often', 'vegetarians')",1
"('african', 'men', 'cancer')",1
"('ag', 'jones', 'gw')",1
"('age', 'advanced', 'tumors')",1
"('age', 'category', 'included')",1
"('age', 'diagnosis', 'adjusted')",1
"('age', 'diagnosis', 'cases')",1
"('age', 'diagnosis', 'diagnosis')",1
"('age', 'drinking', 'began')",1
"('age', 'duplicates', 'final')",1
"('age', 'effect', 'limited')",1
"('age', 'entry', 'table')",1
"('age', 'excluded', 'subjects')",1
"('age', 'group', 'test')",1
"('age', 'groups', 'shown')",1
"('age', 'groups', 'years')",1
"('age', 'older', 'men')",1
"('age', 'specificity', 'animal')",1
"('age', 'started', 'interval')",1
"('age', 'table', 'relative')",1
"('age', 'years', 'age')",1
"('age', 'years', 'could')",1
"('age', 'years', 'low')",1
"('age', 'years', 'median')",1
"('age', 'years', 'next')",1
"('age', 'years', 'older')",1
"('age', 'years', 'risk')",1
"('age', 'yearsf', 'diagnosis')",1
"('aggressive', 'tumors', 'cancer')",1
"('agnosis', 'cases', 'relative')",1
"('agreement', 'latter', 'studies')",1
"('alcohol', 'diet', 'regular')",1
"('alcohol', 'drinking', 'appeared')",1
"('alcohol', 'drinking', 'coffee')",1
"('alcohol', 'gm', 'coffee')",1
"('alcohol', 'included', 'current')",1
"('alcoholic', 'beverage', 'consumed')",1
"('also', 'apparent', 'advanced')",1
"('also', 'collected', 'japanese')",1
"('also', 'corroborate', 'results')",1
"('also', 'excluded', 'subjects')",1
"('also', 'markedly', 'elevated')",1
"('also', 'produced', 'conflicting')",1
"('also', 'responded', 'detailed')",1
"('also', 'unclear', 'present')",1
"('although', 'formal', 'validation')",1
"('although', 'instances', 'information')",1
"('although', 'prostate', 'cancer')",1
"('although', 'risk', 'elevated')",1
"('amj', 'epidemiol', 'epidemiology')",1
"('amj', 'epidemiol', 'mills')",1
"('among', 'adventists', 'cancer')",1
"('among', 'born', 'united')",1
"('among', 'cases', 'compared')",1
"('among', 'cohort', 'members')",1
"('among', 'ethnic', 'groups')",1
"('among', 'men', 'japanese')",1
"('among', 'migrant', 'japanese')",1
"('among', 'nic', 'population')",1
"('among', 'rates', 'cancer')",1
"('among', 'various', 'ethnic')",1
"('among', 'white', 'men')",1
"('amount', 'hawaii', 'limited')",1
"('amounts', 'consumed', 'six')",1
"('amounts', 'smoked', 'cigarettes')",1
"('amy', 'grove', 'js')",1
"('amy', 'hinds', 'mw')",1
"('amy', 'kolonel', 'ln')",1
"('amy', 'stemmermann', 'gn')",1
"('analyses', 'age', 'groups')",1
"('analyses', 'defined', 'risk')",1
