"('fatal', 'prostate', 'cancer')",15
"('lutheran', 'brotherhood', 'cohort')",8
"('risk', 'prostate', 'cancer')",8
"('total', 'vitamin', 'retinol')",8
"('united', 'states', 'department')",7
"('department', 'health', 'human')",6
"('health', 'human', 'services')",6
"('age', 'total', 'vitamin')",5
"('prostate', 'cancer', 'deaths')",5
"('risk', 'fatal', 'prostate')",5
"('states', 'department', 'health')",5
"('among', 'age', 'total')",4
"('diet', 'tobacco', 'fatal')",4
"('number', 'prostate', 'cancer')",4
"('prostate', 'cancer', 'risk')",4
"('relative', 'risks', 'fatal')",4
"('risks', 'fatal', 'prostate')",4
"('table', 'relative', 'risks')",4
"('tobacco', 'fatal', 'prostate')",4
"('associated', 'increased', 'risk')",3
"('brotherhood', 'insurance', 'society')",3
"('etiology', 'prostate', 'cancer')",3
"('international', 'agency', 'cancer')",3
"('lutheran', 'brotherhood', 'insurance')",3
"('prostate', 'cancer', 'associated')",3
"('states', 'white', 'males')",3
"('united', 'states', 'white')",3
"('used', 'form', 'tobacco')",3
"('adjusted', 'age', 'tobacco')",2
"('agency', 'cancer', 'tobacco')",2
"('among', 'persons', 'ever')",2
"('among', 'united', 'states')",2
"('brotherhood', 'cohort', 'ann')",2
"('cancer', 'among', 'men')",2
"('cancer', 'diet', 'tobacco')",2
"('cancer', 'fatal', 'prostate')",2
"('cancer', 'prostate', 'cancer')",2
"('cancer', 'results', 'lutheran')",2
"('carcinogen', 'risk', 'chem')",2
"('castrated', 'rats', 'testosterone')",2
"('cigars', 'smokeless', 'tobacco')",2
"('compared', 'united', 'states')",2
"('contributory', 'causes', 'death')",2
"('dc', 'department', 'health')",2
"('diet', 'prostate', 'cancer')",2
"('dipped', 'snuff', 'chewed')",2
"('discontinuation', 'policies', 'premium')",2
"('due', 'lapsed', 'policies')",2
"('epidemiology', 'cancer', 'prostate')",2
"('eval', 'carcinogen', 'risk')",2
"('factors', 'prostate', 'cancer')",2
"('fat', 'animal', 'products')",2
"('government', 'printing', 'office')",2
